Index,X,Y
726,2071500,366500
727,2071750,366500
728,2072000,366500
729,2072250,366500
730,2072500,366500
731,2072750,366500
732,2073000,366500
733,2073250,366500
734,2073500,366500
735,2073750,366500
736,2074000,366500
737,2074250,366500
738,2074500,366500
739,2074750,366500
740,2075000,366500
741,2075250,366500
742,2075500,366500
743,2075750,366500
744,2076000,366500
745,2076250,366500
746,2076500,366500
747,2076750,366500
748,2077000,366500
749,2077250,366500
750,2077500,366500
751,2077750,366500
752,2078000,366500
753,2078250,366500
754,2078500,366500
755,2078750,366500
756,2079000,366500
757,2079250,366500
758,2079500,366500
759,2079750,366500
760,2080000,366500
761,2080250,366500
762,2080500,366500
763,2080750,366500
764,2081000,366500
765,2081250,366500
766,2081500,366500
767,2081750,366500
768,2082000,366500
769,2082250,366500
770,2082500,366500
771,2082750,366500
772,2083000,366500
773,2083250,366500
774,2083500,366500
775,2083750,366500
776,2084000,366500
777,2084250,366500
778,2070000,366250
779,2070250,366250
780,2070500,366250
781,2070750,366250
782,2071000,366250
783,2071250,366250
784,2071500,366250
785,2071750,366250
786,2072000,366250
787,2072250,366250
788,2072500,366250
789,2072750,366250
790,2073000,366250
791,2073250,366250
792,2073500,366250
793,2073750,366250
794,2074000,366250
795,2074250,366250
796,2074500,366250
797,2074750,366250
798,2075000,366250
799,2075250,366250
800,2075500,366250
801,2075750,366250
802,2076000,366250
803,2076250,366250
804,2076500,366250
805,2076750,366250
806,2077000,366250
807,2077250,366250
808,2077500,366250
809,2077750,366250
810,2078000,366250
811,2078250,366250
812,2078500,366250
813,2078750,366250
814,2079000,366250
815,2079250,366250
816,2079500,366250
817,2079750,366250
818,2080000,366250
819,2080250,366250
820,2080500,366250
821,2080750,366250
822,2081000,366250
823,2081250,366250
824,2081500,366250
825,2081750,366250
826,2082000,366250
827,2082250,366250
828,2082500,366250
829,2082750,366250
830,2083000,366250
831,2083250,366250
832,2083500,366250
833,2083750,366250
834,2084000,366250
835,2084250,366250
836,2069750,366000
837,2070000,366000
838,2070250,366000
839,2070500,366000
840,2070750,366000
841,2071000,366000
842,2071250,366000
843,2071500,366000
844,2071750,366000
845,2072000,366000
846,2072250,366000
847,2072500,366000
848,2072750,366000
849,2073000,366000
850,2073250,366000
851,2073500,366000
852,2073750,366000
853,2074000,366000
854,2074250,366000
855,2074500,366000
856,2074750,366000
857,2075000,366000
858,2075250,366000
859,2075500,366000
860,2075750,366000
861,2076000,366000
862,2076250,366000
863,2076500,366000
864,2076750,366000
865,2077000,366000
866,2077250,366000
867,2077500,366000
868,2077750,366000
869,2078000,366000
870,2078250,366000
871,2078500,366000
872,2078750,366000
873,2079000,366000
874,2079250,366000
875,2079500,366000
876,2079750,366000
877,2080000,366000
878,2080250,366000
879,2080500,366000
880,2080750,366000
881,2081000,366000
882,2081250,366000
883,2081500,366000
884,2081750,366000
885,2082000,366000
886,2082250,366000
887,2082500,366000
888,2082750,366000
889,2083000,366000
890,2083250,366000
891,2083500,366000
