Index,X,Y
162,2044025.524,338758.9914
163,2043744.776,338712.2
164,2043482.744,338609.2591
165,2043407.878,338712.2
166,2043304.937,339030.3812
167,2043258.146,339311.1292
168,2043070.98,339526.3694
169,2042790.232,339835.1922
170,2042649.858,340237.5977
171,2042500.126,340817.8103
172,2042434.618,341173.4245
173,2042500.126,341613.2631
174,2042743.441,341903.3694
175,2044006.807,342970.2119
176,2046131.134,344308.4442
177,2047675.248,345160.0466
178,2048592.358,345515.6608
179,2050407.862,346021.0073
180,2052550.906,346479.5624
181,2054824.965,347275.0152
182,2055966.673,348004.9601
183,2056425.229,348135.9758
184,2056818.276,348107.901
185,2057080.307,348351.216
186,2057426.563,348697.4719
187,2058390.465,349099.8774
188,2060131.103,349595.8656
189,2061282.17,349988.9129
190,2062115.055,350419.3932
191,2063228.689,351093.1885
192,2064155.158,351720.1924
193,2065034.835,352197.4641
194,2066167.185,352693.4523
195,2067496.059,353348.531
196,2068881.083,353807.0862
197,2070958.619,354593.1807
198,2074748.717,355940.7712
199,2075366.363,356895.3146
200,2076461.28,357101.1965
201,2077509.406,357634.6177
202,2079231.327,359618.5705
203,2080606.993,360835.1454
204,2081224.638,363090.4879
205,2081767.418,363942.0903
206,2083189.875,364503.5864
207,2084415.808,365392.6218
208,2084340.942,368162.6691
209,2084687.198,369454.1101
210,2084790.138,370474.1613
211,2084668.481,370876.5668
212,2084247.359,371007.5826
213,2083536.131,370913.9999
214,2082544.154,370745.5511
215,2080953.249,370586.4605
216,2080288.812,370324.429
217,2079624.375,369744.2164
218,2078463.949,369333.4649
219,2077116.359,369539.3468
220,2075862.351,369726.5122
221,2075123.048,369979.1854
222,2073344.977,369913.6775
223,2072530.808,369436.4059
224,2071248.725,368893.6263
225,2070612.363,368341.4885
226,2070649.796,367854.8586
227,2070593.646,367368.2287
228,2070107.016,366694.4334
229,2068955.949,365505.9334
230,2068394.453,365243.9019
231,2067234.028,365000.5869
232,2066419.859,364691.7641
233,2065240.717,363465.831
234,2065409.166,363250.5908
235,2065923.87,362829.4687
236,2066232.693,362745.2443
237,2066897.13,362576.7955
238,2067608.359,362296.0475
239,2068188.571,361893.642
240,2068366.378,361500.5947
241,2068319.587,361163.6971
242,2068094.989,360845.516
243,2067832.957,360723.8585
244,2067383.76,360471.1852
245,2066691.248,360274.6616
246,2066504.083,359919.0474
247,2066494.725,359769.3151
248,2066382.426,359591.5081
249,2065736.705,359245.2521
250,2064108.366,358403.008
251,2062788.851,357757.2875
252,2061169.87,357663.7049
253,2059887.788,357457.823
254,2058811.587,357392.3151
255,2058193.941,357336.1655
256,2058006.776,357504.6143
257,2057988.059,357981.886
258,2058250.091,358393.6498
259,2058427.898,358627.6065
260,2058081.642,358880.2797
261,2057903.835,358842.8466
262,2057248.756,357794.7206
263,2057052.232,357869.5868
264,2056968.008,358075.4687
265,2056799.559,358412.3663
266,2056359.721,358281.3505
267,2056041.54,358103.5435
268,2056153.839,357869.5868
269,2056528.169,357495.256
270,2056893.142,357074.134
271,2056958.65,356802.7442
272,2056883.784,356437.7718
273,2056350.362,355932.4253
274,2055405.177,355558.0946
275,2054525.5,355492.5867
276,2053524.165,355455.1536
277,2052897.162,355473.8702
278,2052476.039,355735.9017
279,2052335.665,356016.6497
280,2052288.874,356400.3387
281,2052326.307,356765.3111
282,2051895.827,356886.9686
283,2051699.303,356596.8623
284,2051502.78,356390.9804
285,2051268.823,356858.8938
286,2050950.642,357120.9253
287,2050679.252,357495.256
288,2050454.654,358449.7994
289,2050520.161,358618.2482
290,2050903.85,358655.6813
291,2051268.823,358693.1143
292,2051334.331,359020.6537
293,2051100.374,359479.2088
294,2050978.717,359563.4332
295,2050903.85,360096.8545
296,2050669.894,360115.5711
297,2050501.445,359816.1065
298,2050286.205,359423.0592
299,2050052.248,359469.8506
300,2049406.528,360068.7797
301,2048311.61,361528.6695
302,2047460.008,363007.2758
303,2044643.169,362745.2443
304,2044034.882,362511.2876
305,2044231.405,361837.4923
306,2044689.961,360939.0986
307,2046149.85,357588.8387
308,2046000.118,357130.2836
309,2045382.472,356540.7127
310,2045036.216,355960.5001
311,2045232.74,355558.0946
312,2045560.279,355473.8702
313,2046505.465,354977.882
314,2047029.528,354276.0119
315,2047328.992,354173.0709
316,2047740.756,354229.2205
317,2048087.012,354154.3544
318,2048330.327,353873.6064
319,2048470.701,353630.2914
320,2048433.268,353368.2599
321,2047955.996,353134.3032
322,2046861.079,352788.0473
323,2045672.579,352376.2835
324,2044568.303,352759.9725
325,2044165.898,353050.0788
326,2043894.508,353031.3623
327,2042790.232,352516.6575
328,2041133.819,351777.3544
329,2039664.571,351159.7087
330,2038663.236,351169.0669
331,2038008.157,351318.7992
332,2037671.26,351150.3504
333,2037577.677,350869.6024
334,2037334.362,350691.7953
335,2036913.24,350485.9134
336,2036679.283,350523.3465
337,2036482.76,350579.4961
338,2036239.445,350570.1378
339,2036155.22,350551.4213
340,2036042.921,350645.0039
341,2035949.338,350860.2441
342,2035780.89,350850.8858
343,2035612.441,350747.9449
344,2035490.783,350551.4213
345,2035443.992,350326.8228
346,2035621.799,350242.5984
347,2035855.756,350120.9409
348,2035968.055,349961.8504
349,2036005.488,349774.685
350,2035865.114,349596.8779
351,2035724.74,349419.0709
352,2035715.382,349175.7559
353,2035612.441,348810.7834
354,2035331.693,348361.5866
355,2035125.811,347977.8976
356,2034919.929,347669.0748
357,2034760.838,347556.7755
358,2034508.165,347528.7007
359,2034358.433,347547.4173
360,2034199.342,347631.6417
361,2034105.76,347622.2834
362,2034021.535,347538.059
363,2033984.102,347407.0433
364,2034068.326,347313.4606
365,2034171.267,347201.1614
366,2034339.716,346985.9212
367,2034498.807,346770.681
368,2034573.673,346611.5905
369,2034536.24,346424.4251
370,2034470.732,346274.6928
371,2031204.697,343878.9763
372,2030970.74,343813.4684
373,2030755.5,343860.2597
374,2030577.693,344150.366
375,2030437.319,344393.681
376,2030390.527,344562.1298
377,2030334.378,344702.5038
378,2030240.795,344702.5038
379,2030109.779,344618.2794
380,2029922.614,344552.7715
381,2029679.299,344627.6377
382,2029407.909,344711.8621
383,2029248.819,344796.0865
384,2029164.594,344739.9369
385,2029033.578,344590.2046
386,2029005.504,344412.3975
387,2029136.519,344225.2322
388,2029286.252,344047.4251
389,2029613.791,343785.3936
390,2029800.956,343654.3778
391,2029969.405,343411.0629
392,2030034.913,343223.8975
393,2030006.838,343092.8818
394,2029342.401,342624.9684
395,2026450.696,340809.4644
396,2026095.082,340743.9565
397,2025898.559,340753.3148
398,2025496.153,341024.7045
399,2025224.763,341258.6612
400,2025018.881,341427.1101
401,2024906.582,341473.9014
402,2024784.925,341417.7518
403,2024616.476,341239.9447
404,2024532.252,341005.988
405,2024597.759,340856.2557
406,2024794.283,340809.4644
407,2025028.24,340697.1652
408,2025271.555,340509.9998
409,2025421.287,340369.6258
410,2025552.303,340088.8778
411,2025561.661,339892.3541
412,2025440.003,339686.4722
413,2022286.267,337646.3698
414,2015370.507,332939.1611
415,2014706.07,332415.0981
416,2014013.558,332284.0823
417,2013321.047,332340.2319
418,2012946.716,332536.7556
419,2012703.401,332864.2949
420,2012207.413,333538.0902
421,2012020.247,333903.0627
422,2010813.031,334595.5745
423,2008192.716,336542.0942
424,2007444.054,336972.5746
425,2006667.318,337103.5903
426,2006152.613,337346.9053
427,2005272.936,337777.3856
428,2004702.082,337777.3856
429,2004533.633,337824.1769
430,2004224.81,337973.9092
431,2003710.105,337936.4761
432,2003139.251,337711.8777
433,2003055.027,337262.6809
434,2003167.326,336841.5588
435,2003485.507,336551.4525
436,2003878.554,336233.2714
437,2004299.676,336027.3895
438,2004627.216,335877.6572
439,2005815.716,335297.4446
440,2006105.822,335054.1296
441,2006657.96,334530.0666
442,2006751.543,334342.9013
443,2006779.617,333996.6454
444,2006938.708,333706.5391
445,2007247.531,333360.2831
446,2007930.684,332265.3658
447,2008801.003,331254.6729
448,2009530.948,330599.5941
449,2009792.98,330141.039
450,2009774.263,329888.3658
451,2009643.247,329429.8106
452,2009390.574,329074.1964
453,2008071.058,327913.7712
454,2006948.066,327239.9759
455,2006227.48,327146.3933
456,2005684.7,327155.7515
457,2004936.039,327352.2752
458,2004674.007,327614.3067
459,2004131.228,328568.85
460,2003766.255,329177.1374
461,2002736.846,329579.5429
462,2002297.007,330084.8894
463,2001978.826,330187.8303
464,2001651.287,330300.1295
465,2001379.897,330262.6965
466,2001155.298,330122.3225
467,2000958.775,329832.2161
468,2000940.058,329476.602
469,2000930.7,329008.6886
470,2000986.849,328203.8775
471,2001529.629,327361.6334
472,2001698.078,327221.2594
473,2002297.007,326959.2279
474,2002961.444,326584.8972
475,2003260.909,326425.8066
476,2003513.582,326145.0586
477,2003682.031,325752.0113
478,2003728.822,325443.1885
479,2003822.405,325171.7987
480,2003887.913,324947.2003
481,2003850.479,324862.9759
482,2003026.952,324254.6885
483,2002647.082,323911.5436
484,2000098.248,321753.8794
485,1998494.234,320784.7873
486,1997458.308,319682.0274
487,1995921.128,317576.7585
488,1995219.371,317543.3415
489,1993749.025,314869.9842
490,1992412.346,314836.5672
491,1991777.424,314535.8145
492,1991276.169,313433.0546
493,1990307.077,312798.1322
494,1988201.808,310225.0258
495,1986898.546,308788.0962
496,1985461.617,307317.7496
497,1981718.917,302906.71
498,1979379.729,301213.7976
499,1978444.054,300812.794
500,1977942.799,298573.8572
501,1977207.626,298072.6027
502,1977007.124,296869.5919
503,1976472.453,296802.758
504,1975703.862,297170.3446
505,1974400.601,296936.4259
506,1973531.76,297370.8464
507,1972562.668,296969.8428
508,1970858.402,296234.6696
509,1968886.801,295900.4999
510,1968185.045,294664.0721
511,1967082.285,292892.9729
512,1965981.775,291978.6798
513,1969588.438,289578.114
514,1970524.233,290821.1209
515,1971159.155,291823.6299
516,1971827.494,292792.722
517,1973632.011,292659.0541
518,1975637.029,292948.4538
519,1977675.464,293817.295
520,1979012.142,294986.8888
521,1979981.234,295889.1469
522,1984191.772,299097.1757
523,1989805.823,303541.6324
524,1995921.128,308554.1774
525,1996556.05,309556.6864
526,1997023.887,309523.2694
527,1999596.994,310960.199
528,2000833.422,312163.2098
529,2002504.27,313834.0582
530,2003105.775,314869.9842
531,2004141.701,316106.4119
532,2005545.214,317276.0058
533,2007884.402,319414.6917
534,2008705.316,320392.9438
535,2008969.452,320707.9049
536,2009315.708,321138.3853
