Index,X,Y
4853,2050875,353875
4854,2051125,353875
4855,2051375,353875
4856,2051625,353875
4857,2051875,353875
4858,2052125,353875
4859,2052375,353875
4860,2052625,353875
4861,2052875,354069.359
4862,2052673.265,354143.9421
4863,2052875,353875
4864,2053125,353875
4865,2053146.791,353896.7906
4866,2053148.392,353994.1268
4867,2052904.208,354094.4693
4868,2055625,354020.998
4869,2055400.052,353820.3128
4870,2055658.349,353918.824
4871,2055875,353985.9608
4872,2055896.412,353937.0094
4873,2056125,353958.5297
4874,2056363.564,353949.5891
4875,2058333.412,353916.588
4876,2058375,353875
4877,2058625,353875
4878,2058625,354019.2877
4879,2058573.496,354099.253
4880,2058343.533,353971.9478
4881,2058875,353875
4882,2058875,354043.5785
4883,2058821.235,354106.7114
4884,2059125,353875
4885,2059125,354064.4384
4886,2059067.533,354118.2509
4887,2059375,353875
4888,2059375,354072.5478
4889,2059302.94,354127.8332
4890,2059479.528,354115.5757
4891,2059625,353875
4892,2059660.745,353910.7448
4893,2059634.924,354042.1996
4894,2060875,353887.2774
4895,2060678.999,353860.7313
4896,2060889.506,353875
4897,2061125,353875
4898,2061375,353875
4899,2061625,353875
4900,2061875,353875
4901,2062125,353875
4902,2062375,353875
4903,2062625,353875
4904,2062875,353875
4905,2063125,353875
4906,2063375,353875
4907,2063625,353875
4908,2063875,353875
4909,2064125,353875
4910,2064375,353875
4911,2064625,353875
4912,2064875,353875
4913,2065125,353875
4914,2065375,353875
4915,2065625,353875
4916,2065875,353875
4917,2066125,353875
4918,2066375,353875
4919,2066625,353875
4920,2066875,353875
4921,2067125,353875
4922,2067375,353875
4923,2067625,353875
4924,2067875,353875
4925,2068125,353875
4926,2068375,353875
4927,2068625,353875
4928,2068739.717,353760.2826
4929,2068875,353805.0722
4930,2048452.088,353500
4931,2048500,353500
4932,2048625,353625
4933,2048875,353625
4934,2049125,353625
4935,2049375,353625
4936,2049625,353625
4937,2049875,353625
4938,2050125,353625
4939,2050375,353625
4940,2050625,353625
4941,2050875,353625
4942,2051125,353625
4943,2051375,353625
4944,2051625,353625
4945,2051875,353625
4946,2052125,353625
4947,2052375,353625
4948,2052625,353625
4949,2052875,353625
4950,2053125,353625
4951,2053375,353625
4952,2053375,353853.1292
4953,2053406.365,353879.1185
4954,2053625,353625
4955,2053625,353823.2448
4956,2053875,353803.952
4957,2053663.132,353861.7725
4958,2053875,353625
4959,2054125,353625
4960,2054125,353783.6173
4961,2053910.106,353847.9117
4962,2054375,353761.1039
4963,2054157.475,353836.1799
4964,2054375,353625
4965,2054625,353625
4966,2054649.237,353649.2375
4967,2054640.497,353726.5827
4968,2054405.525,353829.2873
4969,2057139.274,353807.8413
4970,2057114.51,353625
4971,2057375,353625
4972,2057375,353785.8077
4973,2057625,353832.3392
4974,2057389.013,353821.7017
4975,2057625,353625
4976,2057875,353864.9169
4977,2057632.893,353845.5834
4978,2057875,353625
4979,2058125,353625
4980,2058125,353895.6441
4981,2058375,353625
4982,2058625,353625
4983,2058875,353625
4984,2059125,353625
4985,2059375,353625
4986,2059625,353625
4987,2059827.558,353896.6039
4988,2059875,353625
4989,2059875,353826.9387
4990,2060113.405,353837.9399
4991,2060125,353625
4992,2060125,353791.7701
4993,2060349.713,353625
4994,2060353.816,353774.2458
4995,2061125,353625
4996,2060894.882,353625
4997,2061375,353625
4998,2061625,353625
4999,2061875,353625
5000,2062125,353625
5001,2062375,353625
5002,2062625,353625
5003,2062875,353625
5004,2063125,353625
5005,2063375,353625
5006,2063625,353625
5007,2063875,353625
5008,2064125,353625
5009,2064375,353625
5010,2064625,353625
5011,2064875,353625
5012,2065125,353625
5013,2065375,353625
5014,2065625,353625
5015,2065875,353625
5016,2066125,353625
5017,2066375,353625
5018,2066625,353625
5019,2066875,353625
5020,2067125,353625
5021,2067375,353625
5022,2067625,353625
5023,2067875,353625
5024,2067988.448,353511.5517
5025,2068125,353556.7614
5026,2068375,353639.5316
5027,2048875,353375
5028,2048625,353375
5029,2049125,353375
5030,2049375,353375
5031,2049625,353375
5032,2049875,353375
5033,2050125,353375
5034,2050375,353375
5035,2050625,353375
5036,2050875,353375
5037,2051125,353375
5038,2051375,353375
5039,2051625,353375
5040,2051875,353375
5041,2052125,353375
5042,2052375,353375
5043,2052625,353375
5044,2052875,353375
5045,2053125,353375
5046,2053375,353375
5047,2053625,353375
5048,2053875,353375
5049,2054125,353375
5050,2054375,353375
5051,2054625,353375
5052,2054875,353631.3665
5053,2054875,353375
5054,2055125,353616.0711
5055,2055125,353375
5056,2055375,353601.1836
5057,2055375,353375
5058,2055625,353375
5059,2055625,353585.932
5060,2055875,353574.0244
5061,2055875,353375
5062,2056125,353559.7488
5063,2056125,353375
5064,2056375,353565.1891
5065,2056146.248,353594.2383
5066,2056375,353375
5067,2056625,353581.9765
5068,2056402.627,353604.9694
5069,2056625,353375
5070,2056658.176,353622.7108
5071,2056875,353375
5072,2056875,353603.9038
5073,2056916.989,353646.3474
5074,2057125,353375
5075,2057375,353375
5076,2057625,353375
5077,2057875,353375
5078,2058125,353375
5079,2058375,353375
5080,2058625,353375
5081,2058875,353375
5082,2059125,353375
5083,2059375,353375
5084,2059625,353375
5085,2059875,353375
5086,2060125,353375
5087,2060331.654,353375
5088,2060375,353445.7755
5089,2060375,353603.6649
5090,2060536.723,353422.9494
5091,2060531.657,353569.2739
5092,2060424.998,353612.6392
5093,2061125,353375
5094,2060859.709,353594.1069
5095,2060936.052,353375
5096,2061375,353375
5097,2061625,353375
5098,2061875,353375
5099,2062125,353375
5100,2062375,353375
5101,2062625,353375
5102,2062875,353375
5103,2063125,353375
5104,2063375,353375
5105,2063625,353375
5106,2063875,353375
5107,2064125,353375
5108,2064375,353375
5109,2064625,353375
5110,2064875,353375
5111,2065125,353375
5112,2065375,353375
5113,2065625,353375
5114,2065875,353375
5115,2066125,353375
5116,2066375,353375
5117,2066625,353375
5118,2066875,353375
5119,2067125,353375
5120,2067265.249,353234.7512
5121,2067375,353288.8539
5122,2067625,353391.2208
5123,2048625,353125
5124,2048230.927,353269.0732
5125,2048375,353125
5126,2048875,353125
5127,2049125,353125
5128,2049375,353125
5129,2049625,353125
5130,2049875,353125
5131,2050125,353125
5132,2050375,353125
5133,2050625,353125
5134,2050875,353125
5135,2051125,353125
5136,2051375,353125
5137,2051625,353125
5138,2051875,353125
5139,2052125,353125
5140,2052375,353125
5141,2052625,353125
5142,2052875,353125
5143,2053125,353125
5144,2053375,353125
5145,2053625,353125
5146,2053875,353125
5147,2054125,353125
5148,2054375,353125
5149,2054625,353125
5150,2054875,353125
5151,2055125,353125
5152,2055375,353125
5153,2055625,353125
5154,2055875,353125
5155,2056125,353125
5156,2056375,353125
5157,2056625,353125
5158,2056875,353125
5159,2057125,353125
5160,2057375,353125
5161,2057625,353125
5162,2057875,353125
5163,2058125,353125
5164,2058375,353125
5165,2058625,353125
5166,2058875,353125
5167,2059125,353125
5168,2059375,353125
5169,2059625,353125
5170,2059875,353125
5171,2060125,353125
5172,2060375.745,353281.983
5173,2061125,353125
5174,2060818.029,353251.4815
5175,2060836.349,353163.651
5176,2060875,353125
5177,2061375,353125
5178,2061625,353125
5179,2061875,353125
5180,2062125,353125
5181,2062375,353125
5182,2062625,353125
5183,2062875,353125
5184,2063125,353125
5185,2063375,353125
5186,2063625,353125
5187,2063875,353125
5188,2064125,353125
5189,2064375,353125
5190,2064625,353125
5191,2064875,353125
5192,2065125,353125
5193,2065375,353125
5194,2065625,353125
5195,2065875,353125
5196,2066125,353125
5197,2066375,353125
5198,2066625,353125
5199,2066762.89,352987.1097
5200,2066875,353042.375
5201,2047875,352875
5202,2047875,353108.6891
5203,2047507.522,352992.4781
5204,2047625,352875
5205,2048125,352875
5206,2048125,353217.1483
5207,2048375,352875
5208,2048625,352875
5209,2048875,352875
5210,2049125,352875
5211,2049375,352875
5212,2049625,352875
5213,2049875,352875
5214,2050125,352875
5215,2050375,352875
5216,2050625,352875
5217,2050875,352875
5218,2051125,352875
5219,2051375,352875
5220,2051625,352875
5221,2051875,352875
5222,2052125,352875
5223,2052375,352875
5224,2052625,352875
5225,2052875,352875
5226,2053125,352875
5227,2053375,352875
5228,2053625,352875
5229,2053875,352875
5230,2054125,352875
5231,2054375,352875
5232,2054625,352875
5233,2054875,352875
5234,2055125,352875
5235,2055375,352875
5236,2055625,352875
5237,2055875,352875
5238,2056125,352875
5239,2056375,352875
5240,2056625,352875
5241,2056875,352875
5242,2057125,352875
5243,2057375,352875
5244,2057625,352875
5245,2057875,352875
5246,2058125,352875
5247,2058375,352875
5248,2058625,352875
5249,2058875,352875
5250,2059125,352875
5251,2059375,352875
5252,2059625,352875
5253,2059875,352875
5254,2060049.835,352875
5255,2060163.097,353067.3552
5256,2060875,352875
5257,2060623.284,353045.7214
5258,2060615.876,352875
5259,2061125,352875
5260,2061375,352875
5261,2061625,352875
5262,2061875,352875
5263,2062125,352875
5264,2062375,352875
5265,2062625,352875
5266,2062875,352875
5267,2063125,352875
5268,2063375,352875
5269,2063625,352875
5270,2063875,352875
5271,2064125,352875
5272,2064375,352875
5273,2064625,352875
5274,2064875,352875
5275,2065125,352875
5276,2065375,352875
5277,2065625,352875
5278,2065875,352875
5279,2066125,352875
5280,2066260.532,352739.4681
5281,2066375,352795.8961
5282,2043262.989,352737.0105
5283,2043375,352625
5284,2043625,352625
5285,2043625,352905.7442
5286,2043875,352625
5287,2043875,353022.2696
5288,2044125,352625
5289,2044125,353047.2583
5290,2044375,352625
5291,2044534.408,352784.4083
5292,2046750.324,352749.6757
5293,2046875,352625
5294,2047125,352625
5295,2047125,352871.5096
5296,2047375,352625
5297,2047375,352950.5694
5298,2047625,352625
5299,2047875,352625
5300,2048125,352625
5301,2048375,352625
5302,2048625,352625
5303,2048875,352625
5304,2049125,352625
5305,2049375,352625
5306,2049625,352625
5307,2049875,352625
5308,2050125,352625
5309,2050375,352625
5310,2050625,352625
5311,2050875,352625
5312,2051125,352625
5313,2051375,352625
5314,2051625,352625
5315,2051875,352625
5316,2052125,352625
5317,2052375,352625
5318,2052625,352625
5319,2052875,352625
5320,2053125,352625
5321,2053375,352625
5322,2053625,352625
5323,2053875,352625
5324,2054125,352625
5325,2054375,352625
5326,2054625,352625
5327,2054875,352625
5328,2055125,352625
5329,2055375,352625
5330,2055625,352625
5331,2055875,352625
5332,2056125,352625
5333,2056375,352625
5334,2056625,352625
5335,2056875,352625
5336,2057125,352625
5337,2057375,352625
5338,2057625,352625
5339,2057875,352625
5340,2058125,352625
5341,2058375,352625
5342,2058625,352625
5343,2058875,352625
5344,2059125,352625
5345,2059375,352625
5346,2059625,352625
5347,2059875,352625
5348,2060040.973,352625
5349,2060135.212,352764.8268
5350,2060594.955,352883.1809
5351,2060560.633,352625
5352,2060625,352625
5353,2060875,352625
5354,2061125,352625
5355,2061375,352625
5356,2061625,352625
5357,2061875,352625
5358,2062125,352625
5359,2062375,352625
5360,2062625,352625
5361,2062875,352625
5362,2063125,352625
5363,2063375,352625
5364,2063625,352625
5365,2063875,352625
5366,2064125,352625
5367,2064375,352625
5368,2064625,352625
5369,2064875,352625
5370,2065125,352625
5371,2065375,352625
5372,2065625,352625
5373,2065742.547,352507.4535
5374,2065875,352565.4703
5375,2042750.898,352499.1017
5376,2042875,352375
5377,2043125,352375
5378,2043125,352672.6934
5379,2043375,352375
5380,2043625,352375
5381,2043875,352375
5382,2044125,352375
5383,2044375,352375
5384,2044625,352375
5385,2044625,352740.2727
5386,2044875,352375
5387,2044875,352653.4083
5388,2045125,352375
5389,2045267.152,352517.1521
5390,2046007.634,352492.3657
5391,2046125,352375
5392,2046375,352375
5393,2046375,352619.6421
5394,2046625,352375
5395,2046625,352706.2562
5396,2046875,352375
5397,2047125,352375
5398,2047375,352375
5399,2047625,352375
5400,2047875,352375
5401,2048125,352375
5402,2048375,352375
5403,2048625,352375
5404,2048875,352375
5405,2049125,352375
5406,2049375,352375
5407,2049625,352375
5408,2049875,352375
5409,2050125,352375
5410,2050375,352375
5411,2050625,352375
5412,2050875,352375
5413,2051125,352375
5414,2051375,352375
5415,2051625,352375
5416,2051875,352375
5417,2052125,352375
5418,2052375,352375
5419,2052625,352375
5420,2052875,352375
5421,2053125,352375
5422,2053375,352375
5423,2053625,352375
5424,2053875,352375
5425,2054125,352375
5426,2054375,352375
5427,2054625,352375
5428,2054875,352375
5429,2055125,352375
5430,2055375,352375
5431,2055625,352375
5432,2055875,352375
5433,2056125,352375
5434,2056375,352375
5435,2056625,352375
5436,2056875,352375
5437,2057125,352375
5438,2057375,352375
5439,2057625,352375
5440,2057875,352375
5441,2058125,352375
5442,2058375,352375
5443,2058625,352375
5444,2058875,352375
5445,2059125,352375
5446,2059375,352375
5447,2059625,352375
5448,2059875,352375
5449,2060043.254,352375
5450,2060130.271,352510.1796
5451,2060625,352375
5452,2060363.427,352512.7631
5453,2060565.003,352375
5454,2060875,352375
5455,2061125,352375
5456,2061375,352375
5457,2061625,352375
5458,2061875,352375
5459,2062125,352375
5460,2062375,352375
5461,2062625,352375
5462,2062875,352375
5463,2063125,352375
5464,2063375,352375
5465,2063625,352375
5466,2063875,352375
5467,2064125,352375
5468,2064375,352375
5469,2064625,352375
5470,2064875,352375
5471,2065125,352375
5472,2065220.995,352279.0052
5473,2065375,352346.462
5474,2042232.344,352267.6564
5475,2042375,352125
5476,2042625,352125
5477,2042625,352442.9098
5478,2042875,352125
5479,2043125,352125
5480,2043375,352125
5481,2043625,352125
5482,2043875,352125
5483,2044125,352125
5484,2044375,352125
5485,2044625,352125
5486,2044875,352125
5487,2045125,352125
5488,2045375,352125
5489,2045375,352479.6795
5490,2045625,352125
5491,2045625,352392.8151
5492,2045875,352125
5493,2045875,352446.4137
5494,2046125,352125
5495,2046375,352125
5496,2046625,352125
5497,2046875,352125
5498,2047125,352125
5499,2047375,352125
5500,2047625,352125
5501,2047875,352125
5502,2048125,352125
5503,2048375,352125
5504,2048625,352125
5505,2048875,352125
5506,2049125,352125
5507,2049375,352125
5508,2049625,352125
5509,2049875,352125
5510,2050125,352125
5511,2050375,352125
5512,2050625,352125
5513,2050875,352125
5514,2051125,352125
5515,2051375,352125
5516,2051625,352125
5517,2051875,352125
5518,2052125,352125
5519,2052375,352125
5520,2052625,352125
5521,2052875,352125
5522,2053125,352125
5523,2053375,352125
5524,2053625,352125
5525,2053875,352125
5526,2054125,352125
5527,2054375,352125
5528,2054625,352125
5529,2054875,352125
5530,2055125,352125
5531,2055375,352125
5532,2055625,352125
5533,2055875,352125
5534,2056125,352125
5535,2056375,352125
5536,2056625,352125
5537,2056875,352125
5538,2057125,352125
5539,2057375,352125
5540,2057625,352125
5541,2057875,352125
5542,2058125,352125
5543,2058375,352125
5544,2058625,352125
5545,2058875,352125
5546,2059125,352125
5547,2059375,352125
5548,2059625,352125
5549,2059875,352125
5550,2060048.362,352125
5551,2060132.878,352260.8738
5552,2060625,352125
5553,2060605.434,352105.4342
5554,2060875,352125
5555,2061125,352125
5556,2061375,352125
5557,2061625,352125
5558,2061875,352125
5559,2062125,352125
5560,2062375,352125
5561,2062625,352125
5562,2062875,352125
5563,2063125,352125
5564,2063375,352125
5565,2063625,352125
5566,2063875,352125
5567,2064125,352125
5568,2064375,352125
5569,2064625,352125
5570,2064722.172,352027.8279
5571,2064875,352110.7451
5572,2041713.789,352036.2111
5573,2041875,351875
5574,2042125,351875
5575,2042125,352219.746
5576,2042375,351875
5577,2042625,351875
5578,2042875,351875
5579,2043125,351875
5580,2043375,351875
5581,2043625,351875
5582,2043875,351875
5583,2044125,351875
5584,2044375,351875
5585,2044625,351875
5586,2044875,351875
5587,2045125,351875
5588,2045375,351875
5589,2045625,351875
5590,2045875,351875
5591,2046125,351875
5592,2046375,351875
5593,2046625,351875
5594,2046875,351875
5595,2047125,351875
5596,2047375,351875
5597,2047625,351875
5598,2047875,351875
5599,2048125,351875
5600,2048375,351875
5601,2048625,351875
5602,2048875,351875
5603,2049125,351875
5604,2049375,351875
5605,2049625,351875
5606,2049875,351875
5607,2050125,351875
5608,2050375,351875
5609,2050625,351875
5610,2050875,351875
5611,2051125,351875
5612,2051375,351875
5613,2051625,351875
5614,2051875,351875
5615,2052125,351875
5616,2052375,351875
5617,2052625,351875
5618,2052875,351875
5619,2053125,351875
5620,2053375,351875
5621,2053625,351875
5622,2053875,351875
5623,2054125,351875
5624,2054375,351875
5625,2054625,351875
5626,2054875,351875
5627,2055125,351875
5628,2055375,351875
5629,2055625,351875
5630,2055875,351875
5631,2056125,351875
5632,2056375,351875
5633,2056625,351875
5634,2056875,351875
5635,2057125,351875
5636,2057375,351875
5637,2057625,351875
5638,2057875,351875
5639,2058125,351875
5640,2058375,351875
5641,2058625,351875
5642,2058875,351875
5643,2059125,351875
5644,2059375,351875
5645,2059625,351875
5646,2059875,351875
5647,2060068.867,351875
5648,2060141.035,352001.8685
5649,2060581.023,352052.8889
5650,2060605.501,351955.4422
5651,2060875,351951.3433
5652,2060929.66,351933.2422
5653,2061125,351950.0606
5654,2061172.274,351856.0609
5655,2061298.822,351798.8222
5656,2061375,351875
5657,2061625,351875
5658,2061875,351875
5659,2062125,351875
5660,2062375,351875
5661,2062625,351875
5662,2062875,351875
5663,2063125,351875
5664,2063375,351875
5665,2063625,351875
5666,2063875,351875
5667,2064125,351875
5668,2064235.965,351764.0348
5669,2064375,351839.4685
5670,2041020.347,351729.6529
5671,2041125,351625
5672,2041375,351625
5673,2041375,351885.0002
5674,2041625,351625
5675,2041625,351996.5821
5676,2041875,351625
5677,2042125,351625
5678,2042375,351625
5679,2042625,351625
5680,2042875,351625
5681,2043125,351625
5682,2043375,351625
5683,2043625,351625
5684,2043875,351625
5685,2044125,351625
5686,2044375,351625
5687,2044625,351625
5688,2044875,351625
5689,2045125,351625
5690,2045375,351625
5691,2045625,351625
5692,2045875,351625
5693,2046125,351625
5694,2046375,351625
5695,2046625,351625
5696,2046875,351625
5697,2047125,351625
5698,2047375,351625
5699,2047625,351625
5700,2047875,351625
5701,2048125,351625
5702,2048375,351625
5703,2048625,351625
5704,2048875,351625
5705,2049125,351625
5706,2049375,351625
5707,2049625,351625
5708,2049875,351625
5709,2050125,351625
5710,2050375,351625
5711,2050625,351625
5712,2050875,351625
5713,2051125,351625
5714,2051375,351625
5715,2051625,351625
5716,2051875,351625
5717,2052125,351625
5718,2052375,351625
5719,2052625,351625
5720,2052875,351625
5721,2053125,351625
5722,2053375,351625
5723,2053625,351625
5724,2053875,351625
5725,2054125,351625
5726,2054375,351625
5727,2054625,351625
5728,2054875,351625
5729,2055125,351625
5730,2055375,351625
5731,2055625,351625
5732,2055875,351625
5733,2056125,351625
5734,2056375,351625
5735,2056625,351625
5736,2056875,351625
5737,2057125,351625
5738,2057154.366,351595.6341
5739,2057186.383,351580.03
5740,2057375,351639.99
5741,2057625,351665.2733
5742,2057443.281,351598.9387
5743,2057698.765,351612.0413
5744,2057875,351685.0269
5745,2057951.671,351620.6036
5746,2058125,351699.4084
5747,2058201.543,351626.7311
5748,2058375,351709.4978
5749,2058447.93,351632.5431
5750,2058625,351717.7971
5751,2058692.983,351637.2242
5752,2058875,351726.8147
5753,2059125,351736.1064
5754,2058938.204,351642.0663
5755,2059375,351746.3578
5756,2059182.846,351647.2505
5757,2059427.904,351650.7297
5758,2059625,351758.932
5759,2059673.995,351652.3052
5760,2059875,351772.6842
5761,2059919.377,351654.8142
5762,2060123.591,351785.7514
5763,2061312.538,351687.4619
5764,2061375,351625
5765,2061625,351625
5766,2061875,351625
5767,2062125,351625
5768,2062375,351625
5769,2062625,351625
5770,2062875,351625
5771,2063125,351625
5772,2063375,351625
5773,2063625,351625
5774,2063782.208,351467.792
5775,2063875,351530.5907
5776,2040875,351375
5777,2040875,351668.5516
5778,2040492.32,351507.6798
5779,2040625,351375
5780,2041125,351375
5781,2041375,351375
5782,2041625,351375
5783,2041875,351375
5784,2042125,351375
5785,2042375,351375
5786,2042625,351375
5787,2042875,351375
5788,2043125,351375
5789,2043375,351375
5790,2043625,351375
5791,2043875,351375
5792,2044125,351375
5793,2044375,351375
5794,2044625,351375
5795,2044875,351375
5796,2045125,351375
5797,2045375,351375
5798,2045625,351375
5799,2045875,351375
5800,2046125,351375
5801,2046375,351375
5802,2046625,351375
5803,2046875,351375
5804,2047125,351375
5805,2047375,351375
5806,2047625,351375
5807,2047875,351375
5808,2048125,351375
5809,2048375,351375
5810,2048625,351375
5811,2048875,351375
5812,2049125,351375
5813,2049375,351375
5814,2049625,351375
5815,2049875,351375
5816,2050125,351375
5817,2050375,351375
5818,2050625,351375
5819,2050875,351375
5820,2051125,351375
5821,2051375,351375
5822,2051625,351375
5823,2051875,351375
5824,2052125,351375
5825,2052375,351375
5826,2052625,351375
5827,2052875,351375
5828,2053125,351375
5829,2053375,351375
5830,2053625,351375
5831,2053875,351375
5832,2054125,351375
5833,2054375,351375
5834,2054625,351375
5835,2054875,351375
5836,2055125,351375
5837,2055375,351375
5838,2055625,351375
5839,2055875,351375
5840,2056125,351375
5841,2056350.599,351375
5842,2056375,351385.8754
5843,2056464.608,351346.7611
5844,2056625,351432.3691
5845,2056716.79,351371.6286
5846,2056875,351484.7683
5847,2056974.984,351375.7194
5848,2061375,351375
5849,2061177.497,351597.8336
5850,2061103.521,351396.4793
5851,2061125,351375
5852,2061625,351375
5853,2061875,351375
5854,2062125,351375
5855,2062375,351375
5856,2062625,351375
5857,2062875,351375
5858,2063125,351375
5859,2063375,351375
5860,2063484.015,351265.9848
5861,2040375,351125
5862,2040375,351458.3605
5863,2039964.293,351285.7067
5864,2040125,351125
5865,2040625,351125
5866,2040875,351125
5867,2041125,351125
5868,2041375,351125
5869,2041625,351125
5870,2041875,351125
5871,2042125,351125
5872,2042375,351125
5873,2042625,351125
5874,2042875,351125
5875,2043125,351125
5876,2043375,351125
5877,2043625,351125
5878,2043875,351125
5879,2044125,351125
5880,2044375,351125
5881,2044625,351125
5882,2044875,351125
5883,2045125,351125
5884,2045375,351125
5885,2045625,351125
5886,2045875,351125
5887,2046125,351125
5888,2046375,351125
5889,2046625,351125
5890,2046875,351125
5891,2047125,351125
5892,2047375,351125
5893,2047625,351125
5894,2047875,351125
5895,2048125,351125
5896,2048375,351125
5897,2048625,351125
5898,2048875,351125
5899,2049125,351125
5900,2049375,351125
5901,2049625,351125
5902,2049875,351125
5903,2050125,351125
5904,2050375,351125
5905,2050625,351125
5906,2050875,351125
5907,2051125,351125
5908,2051375,351125
5909,2051625,351125
5910,2051875,351125
5911,2052125,351125
5912,2052375,351125
5913,2052625,351125
5914,2052875,351125
5915,2053125,351125
5916,2053375,351125
5917,2053625,351125
5918,2053875,351125
5919,2054125,351125
5920,2054375,351125
5921,2054625,351125
5922,2054875,351125
5923,2055125,351125
5924,2055375,351125
5925,2055625,351125
5926,2055875,351163.0382
5927,2055817.655,351125
5928,2055999.747,351113.605
5929,2056125,351249.8695
5930,2056298.701,351060.2827
5931,2058125,351125
5932,2058125,351183.5623
5933,2057967.196,351438.8233
5934,2057873.703,351125
5935,2058375,351125
5936,2058375,351210.7039
5937,2058212.635,351455.7186
5938,2058625,351125
5939,2058625,351229.8854
5940,2058462.07,351369.7186
5941,2058875,351125
5942,2058875,351246.9788
5943,2058708.094,351365.503
5944,2059125,351125
5945,2059125,351262.1709
5946,2058953.898,351363.9721
5947,2059375,351125
5948,2059375,351276.7026
5949,2059200.215,351364.5164
5950,2059625,351125
5951,2059625,351291.0059
5952,2059446.376,351365.6868
5953,2059875,351303.8545
5954,2059691.294,351367.6694
5955,2059875,351125
5956,2060125,351315.6022
5957,2059937.01,351371.6121
5958,2060125,351125
5959,2060375,351125
5960,2060375,351327.8303
5961,2060183.066,351375.142
5962,2060625,351125
5963,2060625,351374.848
5964,2060436.516,351387.745
5965,2060875,351125
5966,2060875,351381.4666
5967,2060639.944,351387.8941
5968,2061125,351125
5969,2061038.324,351408.472
5970,2061375,351125
5971,2061625,351125
5972,2061875,351125
5973,2062125,351125
5974,2062375,351125
5975,2062625,351125
5976,2062875,351125
5977,2063028.148,350971.8524
5978,2063125,351030.4521
5979,2037875,350875
5980,2037875,351252.2206
5981,2037579.476,350875
5982,2038125,350875
5983,2038125,351292.0923
5984,2038375,350875
5985,2038375,351234.9495
5986,2038625,350875
5987,2038625,351177.8066
5988,2038875,350875
5989,2038875,351167.0878
5990,2039125,350875
5991,2039125,351164.7514
5992,2039375,350875
5993,2039375,351162.4149
5994,2039625,350875
5995,2039625,351160.0785
5996,2039875,350875
5997,2039875,351248.1694
5998,2040125,350875
5999,2040375,350875
6000,2040625,350875
6001,2040875,350875
6002,2041125,350875
6003,2041375,350875
6004,2041625,350875
6005,2041875,350875
6006,2042125,350875
6007,2042375,350875
6008,2042625,350875
6009,2042875,350875
6010,2043125,350875
6011,2043375,350875
6012,2043625,350875
6013,2043875,350875
6014,2044125,350875
6015,2044375,350875
6016,2044625,350875
6017,2044875,350875
6018,2045125,350875
6019,2045375,350875
6020,2045625,350875
6021,2045875,350875
6022,2046125,350875
6023,2046375,350875
6024,2046625,350875
6025,2046875,350875
6026,2047125,350875
6027,2047375,350875
6028,2047625,350875
6029,2047875,350875
6030,2048125,350875
6031,2048375,350875
6032,2048625,350875
6033,2048875,350875
6034,2049125,350875
6035,2049375,350875
6036,2049625,350875
6037,2049875,350875
6038,2050125,350875
6039,2050375,350875
6040,2050625,350875
6041,2050875,350875
6042,2051125,350875
6043,2051375,350875
6044,2051625,350875
6045,2051875,350875
6046,2052125,350875
6047,2052375,350875
6048,2052625,350875
6049,2052875,350875
6050,2053125,350875
6051,2053375,350875
6052,2053625,350875
6053,2053875,350875
6054,2054125,350875
6055,2054375,350875
6056,2054625,350875
6057,2054875,350875
6058,2055125,350875
6059,2055375,350875
6060,2055416.864,350833.1358
6061,2055518.34,350833.0451
6062,2055625,350974.7749
6063,2056875,350875
6064,2056875,351003.8126
6065,2056792.119,351118.6232
6066,2056609.082,350890.9176
6067,2056625,350875
6068,2057125,350875
6069,2057125,351049.7123
6070,2057042.751,351117.2958
6071,2057375,350875
6072,2057375,351082.864
6073,2057282.067,351136.4275
6074,2057518.61,351154.4695
6075,2057625,350875
6076,2057625,351107.6524
6077,2057875,350875
6078,2057753.588,351169.0195
6079,2058125,350875
6080,2058375,350875
6081,2058625,350875
6082,2058875,350875
6083,2059125,350875
6084,2059375,350875
6085,2059625,350875
6086,2059875,350875
6087,2060125,350875
6088,2060375,350875
6089,2060625,350875
6090,2060875,350875
6091,2061125,350875
6092,2061375,350875
6093,2061625,350875
6094,2061875,350875
6095,2062125,350875
6096,2062375,350875
6097,2062625,350875
6098,2062716.629,350783.3707
6099,2035536.332,350625
6100,2035875,350625
6101,2035998.098,350748.0977
6102,2037875,350625
6103,2037463.693,350786.3067
6104,2037625,350625
6105,2038125,350625
6106,2038375,350625
6107,2038625,350625
6108,2038875,350625
6109,2039125,350625
6110,2039375,350625
6111,2039625,350625
6112,2039875,350625
6113,2040125,350625
6114,2040375,350625
6115,2040625,350625
6116,2040875,350625
6117,2041125,350625
6118,2041375,350625
6119,2041625,350625
6120,2041875,350625
6121,2042125,350625
6122,2042375,350625
6123,2042625,350625
6124,2042875,350625
6125,2043125,350625
6126,2043375,350625
6127,2043625,350625
6128,2043875,350625
6129,2044125,350625
6130,2044375,350625
6131,2044625,350625
6132,2044875,350625
6133,2045125,350625
6134,2045375,350625
6135,2045625,350625
6136,2045875,350625
6137,2046125,350625
6138,2046375,350625
6139,2046625,350625
6140,2046875,350625
6141,2047125,350625
6142,2047375,350625
6143,2047625,350625
6144,2047875,350625
6145,2048125,350625
6146,2048375,350625
6147,2048625,350625
6148,2048875,350625
6149,2049125,350625
6150,2049375,350625
6151,2049625,350625
6152,2049875,350625
6153,2050125,350625
