Index,X,Y
388,2034068.326,347313.4606
389,2034171.267,347201.1614
390,2046003.847,347713.3453
391,2046072.674,347635.2472
392,2046075.053,347630.3055
393,2049429.828,347112.9335
394,2049335.862,347075.1828
395,2046651.968,347068.3297
396,2046565.708,347123.5439
397,2046485.556,347184.9813
398,2049713.02,347226.4945
399,2049806.409,347264.1264
400,2049812.534,347266.6049
401,2049899.589,347301.8296
402,2049996.12,347333.9513
403,2050093.68,347358.6692
404,2054824.965,347275.0152
405,2044409.213,337111.9362
406,2045373.114,336943.4874
407,2045223.382,336990.2788
408,2045644.504,336803.1134
409,2034573.673,346611.5905
410,2034536.24,346424.4251
411,2034470.732,346274.6928
412,2034339.716,346985.9212
413,2034498.807,346770.681
414,2050955.508,347461.7289
415,2050989.633,347471.4816
416,2051088.202,347496.375
417,2046998.466,346858.8397
418,2046911.172,346908.7786
419,2050194.082,347375.5849
420,2050295.031,347380.1657
421,2050395.87,347379.9724
422,2050606.428,347389.4699
423,2047778.189,335988.9441
424,2047722.039,336138.6764
425,2042434.618,341173.4245
426,2048908.692,346757.0294
427,2048988.824,346817.0446
428,2049067.213,346884.8866
429,2049143.874,346950.6787
430,2049164.018,346969.061
431,2049246.39,347028.6629
432,2046738.525,347014.1268
433,2046825.058,346961.3645
434,2047077.102,346794.4967
435,2047131.55,346710.1251
436,2047135.395,346703.7651
437,2047135.838,346703.7455
438,2047138.368,346696.5062
439,2047154.071,346669.8028
440,2047159.066,346664.3712
441,2047206.933,346605.0799
442,2048255.282,346487.6955
443,2048354.399,346511.2086
444,2048451.509,346535.5654
445,2048548.051,346568.4919
446,2048643.018,346606.93
447,2052550.906,346479.5624
448,2043070.98,339526.3694
449,2047955.445,346427.2997
450,2048054.224,346440.5888
451,2048056.853,346440.9425
452,2048155.379,346463.2761
453,2047650.612,346409.2836
454,2047573.509,346433.1234
455,2047481.197,346473.028
456,2047853.877,346413.9739
457,2047752.247,346402.0192
458,2047389.103,346513.8054
459,2047331.763,346541.2716
460,2047297.033,346557.0875
461,2048734.287,346652.3418
462,2048824.444,346701.8885
463,2050407.862,346021.0073
464,2042743.441,341903.3694
465,2042500.126,341613.2631
466,2048592.358,345515.6608
467,2042500.126,340817.8103
468,2047675.248,345160.0466
469,2029248.819,344796.0865
470,2029679.299,344627.6377
471,2030109.779,344618.2794
472,2029922.614,344552.7715
473,2043407.878,338712.2
474,2043304.937,339030.3812
475,2043838.358,338412.7355
476,2044193.972,338515.6764
477,2029407.909,344711.8621
478,2030437.319,344393.681
479,2030390.527,344562.1298
480,2046131.134,344308.4442
481,2029136.519,344225.2322
482,2029286.252,344047.4251
483,2030006.838,343092.8818
484,2029969.405,343411.0629
485,2029613.791,343785.3936
486,2030577.693,344150.366
487,2029800.956,343654.3778
488,2030755.5,343860.2597
489,2030970.74,343813.4684
490,2031204.697,343878.9763
491,2042790.232,339835.1922
492,2030034.913,343223.8975
493,2044006.807,342970.2119
494,2029342.401,342624.9684
495,2024784.925,341417.7518
496,2025224.763,341258.6612
497,2025018.881,341427.1101
498,2024906.582,341473.9014
499,2025271.555,340509.9998
500,2025421.287,340369.6258
501,2025028.24,340697.1652
502,2024532.252,341005.988
503,2025496.153,341024.7045
504,2025552.303,340088.8778
505,2025561.661,339892.3541
506,2025440.003,339686.4722
507,2026450.696,340809.4644
508,2025898.559,340753.3148
509,2043258.146,339311.1292
510,2040010.827,340565.1371
511,2042649.858,340237.5977
512,2040366.441,340565.1371
513,2026095.082,340743.9565
514,2039449.331,340331.1804
515,2040881.146,340377.9717
516,2041423.925,340125.2985
517,2042350.394,338749.6331
518,2042443.976,338590.5426
519,2038784.894,339994.2827
520,2043482.744,338609.2591
521,2043538.894,338263.0032
522,2041816.972,339835.1922
523,2042228.736,339414.0701
524,2042256.811,339301.7709
525,2045897.177,336475.574
526,2045822.311,336662.7394
527,2042013.496,339722.893
528,2050716.685,334444.8299
529,2044156.539,337186.8024
530,2043651.193,337373.9677
531,2043538.894,337495.6252
532,2043857.075,337242.952
533,2042659.216,338150.704
534,2042659.216,338057.1213
535,2042621.783,337963.5386
536,2044839.693,337008.9953
537,2042443.976,337767.015
538,2042378.468,337664.074
539,2042210.02,337542.4166
540,2043482.744,338113.2709
541,2043464.027,337729.5819
542,2004702.082,337777.3856
543,2004533.633,337824.1769
544,2003710.105,337936.4761
545,2042893.173,337205.5189
546,2003055.027,337262.6809
547,2004224.81,337973.9092
548,2022286.267,337646.3698
549,2042790.232,337504.9835
550,2042865.098,337448.8339
551,2034292.925,337008.9953
552,2005272.936,337777.3856
553,2006667.318,337103.5903
554,2003878.554,336233.2714
555,2003167.326,336841.5588
556,2006152.613,337346.9053
557,2042874.457,336325.8417
558,2003485.507,336551.4525
559,2007444.054,336972.5746
560,2046992.094,336110.6016
561,2047366.425,336269.6921
562,2047216.693,336204.1843
563,2008192.716,336542.0942
564,2046383.807,335811.137
565,2004299.676,336027.3895
566,2042724.724,335783.0622
567,2047815.622,335053.1173
568,2048985.406,334819.1606
569,2005815.716,335297.4446
570,2006105.822,335054.1296
571,2004627.216,335877.6572
572,2049312.945,334959.5346
573,2046477.39,334004.9913
574,2047104.394,333789.7511
575,2047506.799,335521.0307
576,2047534.874,335652.0464
577,2047722.039,335829.8535
578,2006657.96,334530.0666
579,2006751.543,334342.9013
580,2041152.535,332713.5503
581,2046701.988,335951.511
582,2047581.665,335277.7157
583,2006779.617,333996.6454
584,2006938.708,333706.5391
585,2046252.791,335736.2709
586,2031223.413,335025.0425
587,2001651.287,330300.1295
588,2001978.826,330187.8303
589,2041629.807,333958.2
590,2042312.961,334585.2039
591,2030147.212,334332.5307
592,2010813.031,334595.5745
593,2041274.193,333499.6448
594,2048433.268,334538.4126
595,2048751.449,334716.2197
596,2048545.567,334529.0543
597,2046692.63,334042.4244
598,2029164.594,333855.259
599,2002297.007,330084.8894
600,2041985.421,331440.8259
601,2041891.838,331478.259
602,2042041.571,331356.6015
603,2040319.649,332067.8298
604,2041161.894,333144.0307
605,2044521.512,333509.0031
606,2044764.827,333593.2275
607,2045373.114,333574.511
608,2050248.772,333527.7196
609,2045841.028,333527.7196
610,2046168.567,333714.885
611,2047525.516,333527.7196
612,2049181.929,333518.3614
613,2007247.531,333360.2831
614,2001379.897,330262.6965
615,2048461.343,333471.57
616,2043894.508,332488.9519
617,2045251.457,331337.8849
618,2047516.157,328970.2432
619,2047899.846,328492.9715
620,2043791.567,332835.2078
621,2043847.716,333087.881
622,2044708.677,331525.0503
623,2050688.61,333696.1685
624,2012207.413,333538.0902
625,2015370.507,332939.1611
626,2041021.52,332526.385
627,2039224.732,331431.4676
628,2044240.764,331553.1251
629,2044100.39,331609.2747
630,2007930.684,332265.3658
631,2012703.401,332864.2949
632,2012946.716,332536.7556
633,2002736.846,329579.5429
634,2014706.07,332415.0981
635,2014013.558,332284.0823
636,2039627.138,331571.8416
637,2013321.047,332340.2319
638,2045607.071,330851.255
639,2041657.882,331412.7511
640,2041751.464,331478.259
641,2008801.003,331254.6729
642,2038625.803,330533.0739
643,2038569.653,330832.5385
644,2041218.043,331057.1369
645,2042060.287,330972.9125
646,2046187.283,329550.4558
647,2047132.468,329222.9164
648,2045691.295,330149.3849
649,2009530.948,330599.5941
650,2040796.921,330701.5227
651,2024429.311,330654.7314
652,2039711.362,330233.6093
653,2040113.768,330430.133
654,2038831.685,330233.6093
655,2042079.004,330430.133
656,2009792.98,330141.039
657,2000958.775,329832.2161
658,2039140.508,330121.3101
659,2042144.512,330093.2353
660,2009774.263,329888.3658
661,2045335.681,328633.3455
662,2044811.618,329138.692
663,2045017.5,329026.3928
664,2043220.713,329831.2038
665,2042266.169,329924.7865
666,2042462.693,329849.9204
667,2042808.949,329728.2629
668,2044203.331,329896.7117
669,2009643.247,329429.8106
670,2044437.287,329887.3534
671,2044549.587,329831.2038
672,2044624.453,329559.814
673,2000940.058,329476.602
674,2004131.228,328568.85
675,2045653.862,328090.566
676,2045747.445,327772.3849
677,2000930.7,329008.6886
678,2009390.574,329074.1964
679,2000986.849,328203.8775
680,2045972.043,327238.9636
681,2046187.283,327089.2313
682,2020873.169,328137.3573
683,2008071.058,327913.7712
684,2002647.082,323911.5436
685,2047955.996,327407.4124
686,2001529.629,327361.6334
687,2001698.078,327221.2594
688,2002961.444,326584.8972
689,2002297.007,326959.2279
690,2003026.952,324254.6885
691,2004674.007,327614.3067
692,2004936.039,327352.2752
693,2046758.138,326939.499
694,2047497.441,326958.2156
695,2003260.909,326425.8066
696,2003682.031,325752.0113
697,2006227.48,327146.3933
698,2005684.7,327155.7515
699,2006948.066,327239.9759
700,2003513.582,326145.0586
701,2018037.614,326069.1801
702,2003850.479,324862.9759
703,2003887.913,324947.2003
704,2003728.822,325443.1885
705,2003822.405,325171.7987
706,2017101.787,325329.877
707,2015426.657,324291.1092
708,2003091.505,323178.0211
709,2003016.606,323213.5978
710,2003325.562,323112.485
711,2003254.408,323121.8473
712,2014425.322,323729.6131
713,2013386.554,323551.8061
714,2013966.767,323626.6722
715,2009849.129,321633.3611
716,2003690.691,323179.8935
717,2003761.845,323222.9601
718,2003469.741,323116.2299
719,2003531.532,323121.8473
720,2012731.476,323402.0738
721,2011823.724,323093.2509
722,2004003.392,323314.7105
723,2003952.835,323301.6033
724,2003885.427,323282.8787
725,2004237.449,323303.4758
726,2004134.464,323314.7105
727,2005156.826,323118.1024
728,2010719.448,322410.0974
729,2006006.922,322614.4111
730,2000098.248,321753.8794
731,2006900.085,321693.1616
732,2009315.708,321138.3853
733,2009371.858,321193.5225
734,1998494.234,320784.7873
735,2008969.452,320707.9049
736,2008705.316,320392.9438
737,1997458.308,319682.0274
738,2007884.402,319414.6917
739,2002504.27,313834.0582
740,1995921.128,317576.7585
741,2005545.214,317276.0058
742,1991777.424,314535.8145
743,2004141.701,316106.4119
744,1992412.346,314836.5672
745,1993749.025,314869.9842
746,2003105.775,314869.9842
747,1991276.169,313433.0546
748,1990307.077,312798.1322
749,2000833.422,312163.2098
750,1999596.994,310960.199
751,1986898.546,308788.0962
752,1995921.128,308554.1774
753,1988201.808,310225.0258
754,1996556.05,309556.6864
755,1997023.887,309523.2694
756,1985461.617,307317.7496
757,1981718.917,302906.71
758,1989805.823,303541.6324
759,1979379.729,301213.7976
760,1984191.772,299097.1757
761,1977942.799,298573.8572
762,1977207.626,298072.6027
763,1975703.862,297170.3446
764,1972562.668,296969.8428
765,1976472.453,296802.758
766,1974400.601,296936.4259
767,1977007.124,296869.5919
768,1979981.234,295889.1469
769,1970858.402,296234.6696
770,1977675.464,293817.295
771,1968185.045,294664.0721
772,1979012.142,294986.8888
773,1975637.029,292948.4538
774,1967082.285,292892.9729
775,1971827.494,292792.722
776,1973632.011,292659.0541
777,1971159.155,291823.6299
778,1970524.233,290821.1209
779,2056713.584,351191.838
780,2056615.531,351162.5236
781,2060247.435,351577.7048
782,2060347.54,351583.6389
783,2060893.813,351788.1151
784,2060993.739,351792.4617
785,2065409.166,363250.5908
786,2056153.839,357869.5868
787,2034021.535,347538.059
788,2033984.102,347407.0433
789,2029005.504,344412.3975
790,2030240.795,344702.5038
791,2024794.283,340809.4644
792,2044222.047,338749.6331
793,2043744.776,338712.2
794,2042294.244,337411.4008
795,2042397.185,337411.4008
796,2042603.067,337476.9087
797,2042715.366,337504.9835
798,2047488.083,336269.6921
799,2051062.941,334014.3496
